Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),Battery Volt (V),Fuel Angle (deg),Accel Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Digital Input Compensation - Fuel (%),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8,Oil Prsr,Shock FR,Shock FL,Shock RR,Shock RL,Steering,    an#8,WhSpd FR,WhSpd FL,WhSpd RR,WhSpd RL,Measured Lambda #1,Measured #1-Target (Lambda),Analog #1 (volts),Analog #2 (volts),Analog #3 (volts),Analog #4 (volts),Analog #5 (volts),Analog #6 (volts),Analog #7 (volts),Analog #8 (volts),
38.400,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.82,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
38.500,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
38.600,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
38.700,0,79.0,179.8,7.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.92,1.75,2.19,
38.800,0,79.0,179.8,7.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
38.900,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.75,2.19,
39.000,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.75,2.19,
39.100,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
39.200,0,79.0,179.8,7.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.77,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
39.300,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
39.400,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.82,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
39.502,0,79.0,179.8,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
39.600,0,79.0,179.8,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
39.700,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.75,2.19,
39.800,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
39.900,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
40.000,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
40.100,0,79.0,179.8,7.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
40.201,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.82,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
40.300,0,79.0,179.8,7.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
40.400,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.74,2.19,
40.500,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
40.600,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
40.700,0,79.0,179.8,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
40.800,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
40.900,0,79.0,179.8,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
41.000,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
41.100,0,79.0,179.8,7.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.92,1.75,2.19,
41.200,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
41.300,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
41.400,0,79.0,179.8,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
41.500,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
41.600,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
41.700,0,79.0,179.8,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
41.800,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.80,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
41.900,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.74,2.19,
42.000,0,79.0,179.8,7.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.92,1.74,2.19,
42.100,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
42.200,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
42.300,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
42.400,0,79.0,179.8,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
42.500,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
42.600,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.77,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
42.700,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
42.800,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
42.900,0,79.0,181.4,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
43.000,0,79.0,179.8,7.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.80,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.92,1.74,2.19,
43.100,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.77,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
43.200,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.80,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
43.300,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
43.400,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
43.500,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.74,2.19,
43.600,0,79.0,181.4,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.79,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.90,1.74,2.19,
43.700,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.74,2.19,
43.800,0,79.0,181.4,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.76,2.19,
43.900,0,79.0,180.0,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
44.000,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.68,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.72,2.19,
44.100,0,79.0,180.0,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
44.200,0,79.0,181.4,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
44.300,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
44.400,0,79.0,181.4,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.70,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.74,2.19,
44.500,0,79.0,179.8,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.80,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
44.600,0,79.0,181.4,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
44.700,0,79.0,181.4,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.75,2.19,
44.800,0,79.0,179.8,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
44.900,0,79.0,181.6,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.80,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.000,0,79.0,180.0,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.100,0,79.0,181.6,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.200,0,79.0,181.6,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.300,0,79.0,181.6,7.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.400,0,79.0,181.6,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.500,0,79.0,181.6,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.77,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.600,0,79.0,181.6,8.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.700,0,79.0,181.6,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.800,0,79.0,181.6,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
45.900,0,79.0,181.6,7.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
46.000,0,79.0,181.6,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
46.100,0,79.0,181.6,7.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.80,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.76,2.19,
46.200,0,79.0,181.6,3.1,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.77,2.97,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.77,0.01,0.01,4.93,1.77,2.19,
46.300,0,79.0,181.6,4.3,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
46.400,0,79.0,181.6,4.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.02,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.83,0.01,0.01,4.93,1.76,2.19,
46.500,0,79.0,181.6,4.9,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.77,2.71,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.44,0.01,0.01,4.93,1.76,2.19,
46.600,0,79.0,181.6,5.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
46.700,0,79.0,181.6,0.3,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.76,2.19,
46.800,0,79.0,181.6,2.7,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
46.900,0,79.0,181.6,3.6,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.13,0.01,0.01,4.81,1.71,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.97,0.01,0.01,4.93,1.75,2.19,
47.000,0,79.0,181.6,3.5,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.77,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.98,0.01,0.01,4.93,1.76,2.19,
47.100,0,79.0,181.6,4.0,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.70,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.77,2.19,
47.200,0,79.0,181.6,4.5,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
47.300,0,79.0,181.6,4.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
47.400,0,79.0,181.6,3.6,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
47.500,0,79.0,181.6,4.4,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.77,2.19,
47.600,0,79.0,181.6,4.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.77,2.19,
47.700,0,79.0,181.6,4.8,11.10,530.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0.75,3.15,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.77,2.19,
47.800,0,79.0,181.6,3.0,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.67,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
47.900,0,79.0,181.6,2.5,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.14,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.99,0.01,0.01,4.93,1.76,2.19,
48.000,0,79.0,181.6,4.0,11.10,530.0,100.0,100.0,100.0,0,0,1,0,0,0,0,0,0.72,3.02,0.01,0.01,4.81,1.72,2.14,0.0,0.0,0.1,0.0,0.00,-1.00,0.01,0.53,3.83,0.01,0.01,4.93,1.76,2.19,
