Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),MAP (psi),Battery Volt (V),Fuel Angle (deg),Accel Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Map Compensation - Fuel (%),Digital Input Compensation - Fuel (%),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8,Oil Prsr,Shock FR,Shock RL,Steering,    an#8,WhSpd FR,WhSpd FL,WhSpd RR,WhSpd RL,Measured Lambda #1,Measured #1-Target (Lambda),Analog #1 (volts),Analog #2 (volts),Analog #3 (volts),Analog #4 (volts),Analog #5 (volts),Analog #6 (volts),Analog #7 (volts),Analog #8 (volts)
45.899,0,77.2,170.8,37.7,14.39,11.9,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
45.999,0,77.2,170.8,38.1,14.39,11.9,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
46.099,0,77.2,170.8,41.6,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
46.199,0,77.2,170.8,46.1,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
46.299,0,77.2,170.8,46.5,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
46.399,0,77.2,170.8,0,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.82,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
46.499,0,77.2,170.8,7.3,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
46.599,0,77.2,170.8,7.9,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
46.699,0,77.2,170.8,7.7,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
46.799,0,77.2,170.8,8.7,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
46.899,0,77.2,170.8,9.3,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
46.999,0,77.2,170.8,9.6,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
47.099,0,77.2,170.8,9.6,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
47.199,0,77.2,170.8,9.8,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
47.299,0,77.2,170.9,9.9,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
47.399,0,77.2,172.5,9.8,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
47.499,0,77.2,172.5,9.9,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
47.599,0,77.2,172.5,9.9,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
47.699,0,77.2,172.5,9.9,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
47.799,0,77.2,172.5,10.1,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
47.899,0,77.2,172.5,10.1,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
47.999,0,77.2,172.5,10.1,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
48.099,0,77.2,172.5,10.3,14.39,12,530,100,100,100,100,0,0,1,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
48.199,0,77.2,172.5,10.8,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
48.299,0,77.2,172.5,10.9,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
48.399,0,77.2,172.5,11,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
48.499,0,77.2,172.5,11,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
48.599,0,77.2,172.5,11.1,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
48.699,0,77.2,172.5,11.2,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
48.799,0,77.2,172.5,11.2,14.42,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
48.899,0,77.2,172.5,11.3,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
48.999,0,77.2,172.5,11.3,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
49.099,0,77.2,172.5,11.3,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
49.199,0,77.2,172.5,11.4,14.42,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
49.299,0,77.2,172.5,11.3,14.39,12,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
49.399,0,77.2,172.5,11.4,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
49.499,0,77.2,172.5,11.4,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.92,1.69,2.19
49.599,0,77.2,172.5,11.4,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
49.699,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
49.799,0,77.2,172.5,11.4,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.92,1.69,2.19
49.899,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
49.999,0,77.2,172.5,11.5,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
50.099,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
50.199,0,77.2,172.5,11.4,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
50.299,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
50.399,0,77.2,172.5,11.5,14.42,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
50.499,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.77,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
50.599,0,77.2,172.5,11.4,14.42,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
50.699,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
50.799,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.2
50.899,0,77.2,172.5,11.2,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.77,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
50.999,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.099,0,77.2,172.5,11.3,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.199,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.299,0,77.2,172.5,11.4,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.399,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.499,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.599,0,77.2,172.5,11.3,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.699,0,77.2,172.5,11.2,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.77,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.799,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.899,0,77.2,172.5,11.2,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
51.999,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.099,0,77.2,172.5,11.4,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.199,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.77,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.299,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.399,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.77,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.499,0,77.2,172.5,11.2,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.599,0,77.2,172.5,11.4,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.699,0,77.2,172.5,11.4,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.799,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.899,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
52.999,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
53.099,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
53.199,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.77,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
53.299,0,77.2,172.5,11.5,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
53.399,0,77.2,172.5,11.5,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
53.499,0,77.2,172.5,11.3,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
53.599,0,77.2,172.5,11.5,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
53.699,0,77.2,172.5,11.5,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
53.799,0,77.2,172.5,11.5,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
53.9,0,77.2,172.5,11.7,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.77,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
53.999,0,77.2,172.5,11.6,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
54.099,0,77.2,172.5,11.6,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
54.198,0,77.2,172.5,11.7,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
54.298,0,77.2,172.5,11.9,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
54.398,0,77.2,172.5,11.8,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.77,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
54.498,0,77.2,172.5,11.8,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
54.598,0,77.2,172.5,11.7,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
54.698,0,77.2,172.5,11.8,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.7,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
54.798,0,77.2,172.5,11.9,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.77,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
54.898,0,77.2,172.5,11.7,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
54.998,0,77.2,172.5,11.7,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
55.098,0,77.2,172.5,12,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.7,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
55.198,0,77.2,172.5,11.8,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
55.298,0,77.2,172.5,12,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.7,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
55.398,0,77.2,172.5,11.8,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
55.498,0,77.2,172.5,12,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
55.598,0,77.2,172.5,11.8,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.7,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
55.698,0,77.2,172.5,11.9,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
55.798,0,77.2,172.5,12,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
55.898,0,77.2,172.5,11.9,14.42,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
55.998,0,77.2,172.5,12,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
56.098,0,77.2,172.5,12,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
56.198,0,77.2,172.5,12,14.42,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
56.298,0,77.2,172.5,12.1,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
56.398,0,77.2,172.5,12.1,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.8,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
56.498,0,77.2,172.5,12.1,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
56.598,0,77.2,172.5,12.2,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
56.698,0,77.2,172.5,12.2,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
56.8,0,77.2,172.5,12.1,14.39,11.9,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
56.898,0,77.2,172.5,12.2,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.7,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
56.998,0,77.2,172.5,12.2,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.75,0.01,4.81,1.66,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.7,2.19
57.1,0,77.2,172.5,12.2,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
57.198,0,77.2,172.5,12.2,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
57.298,0,77.2,172.5,12.2,14.39,11.8,530,100,100,100,100,0,0,0,0,0,0,0,0,0.72,0.01,4.81,1.65,2.14,0,0,0.1,0,0,-1,0.01,0.53,0.01,0.01,0.01,4.93,1.69,2.19
